subject,event,OverallLikeMe,TrialType,ppt_demog
60316,following,1,Gender Trials,Asian Man
60316,touching,1,Gender Trials,Asian Man
60316,accompanying,0,Race Trials,Asian Man
60316,mention,1,Race Trials,Asian Man
60316,mention,1,Race Trials,Asian Man
60316,listening to,1,Gender Trials,Asian Man
60316,following,0,Gender Trials,Asian Man
60316,join,0,Gender Trials,Asian Man
60316,following,0,Gender Trials,Asian Man
60527,contacting,0,Race Trials,Asian Man
60527,walking towards,0,Gender Trials,Asian Man
60527,employing,1,Gender Trials,Asian Man
60527,praising,1,Race Trials,Asian Man
60527,contacting,0,Gender Trials,Asian Man
60527,mention,0,Gender Trials,Asian Man
60527,promising,1,Gender Trials,Asian Man
60527,employing,1,Gender Trials,Asian Man
60527,accompanying,0,Race Trials,Asian Man
60527,convincing,0,Race Trials,Asian Man
60527,following,1,Gender Trials,Asian Man
60527,employing,0,Gender Trials,Asian Man
60527,convincing,0,Race Trials,Asian Man
60527,looking at,0,Gender Trials,Asian Man
60527,praising,1,Gender Trials,Asian Man
60527,employing,0,Gender Trials,Asian Man
60527,touching,1,Gender Trials,Asian Man
60527,touching,1,Race Trials,Asian Man
60527,touching,1,Gender Trials,Asian Man
60527,touching,0,Race Trials,Asian Man
60527,looking at,0,Race Trials,Asian Man
60527,mention,1,Race Trials,Asian Man
60527,mention,1,Gender Trials,Asian Man
60527,approaching,1,Race Trials,Asian Man
60527,accompanying,0,Race Trials,Asian Man
60527,promising,0,Race Trials,Asian Man
60527,promising,0,Race Trials,Asian Man
60527,convincing,0,Race Trials,Asian Man
60527,listening to,0,Gender Trials,Asian Man
60527,convincing,1,Gender Trials,Asian Man
60527,following,1,Gender Trials,Asian Man
60527,accompanying,0,Gender Trials,Asian Man
60527,join,1,Race Trials,Asian Man
60527,listening to,1,Race Trials,Asian Man
60527,approaching,1,Race Trials,Asian Man
60527,introducing,1,Gender Trials,Asian Man
60527,contacting,0,Gender Trials,Asian Man
60527,walking towards,0,Race Trials,Asian Man
60527,listening to,1,Race Trials,Asian Man
60527,mention,0,Race Trials,Asian Man
60527,join,1,Gender Trials,Asian Man
60527,facing,1,Gender Trials,Asian Man
60527,approaching,0,Gender Trials,Asian Man
60527,introducing,0,Gender Trials,Asian Man
60527,facing,1,Gender Trials,Asian Man
60527,introducing,0,Gender Trials,Asian Man
60527,facing,0,Race Trials,Asian Man
60527,praising,0,Race Trials,Asian Man
60527,promising,1,Gender Trials,Asian Man
60527,praising,1,Race Trials,Asian Man
61164,approaching,0,Race Trials,Asian Man
61164,join,0,Race Trials,Asian Man
61164,employing,0,Race Trials,Asian Man
61164,accompanying,0,Gender Trials,Asian Man
61164,accompanying,0,Gender Trials,Asian Man
61164,mention,1,Gender Trials,Asian Man
61164,praising,1,Race Trials,Asian Man
61164,introducing,0,Race Trials,Asian Man
61164,approaching,1,Race Trials,Asian Man
61164,accompanying,1,Gender Trials,Asian Man
61164,walking towards,0,Race Trials,Asian Man
61164,promising,1,Race Trials,Asian Man
61164,touching,1,Gender Trials,Asian Man
61164,promising,0,Race Trials,Asian Man
61164,join,0,Race Trials,Asian Man
61164,facing,1,Gender Trials,Asian Man
61164,approaching,0,Race Trials,Asian Man
61164,facing,1,Gender Trials,Asian Man
61164,touching,1,Race Trials,Asian Man
61164,convincing,1,Gender Trials,Asian Man
61164,looking at,0,Gender Trials,Asian Man
61164,listening to,0,Race Trials,Asian Man
61164,employing,1,Race Trials,Asian Man
61164,following,1,Gender Trials,Asian Man
61164,praising,1,Gender Trials,Asian Man
61164,listening to,1,Gender Trials,Asian Man
61164,praising,0,Gender Trials,Asian Man
61164,walking towards,1,Gender Trials,Asian Man
61164,contacting,0,Gender Trials,Asian Man
61164,promising,1,Race Trials,Asian Man
61164,looking at,0,Race Trials,Asian Man
61164,looking at,0,Gender Trials,Asian Man
61164,accompanying,0,Gender Trials,Asian Man
61164,touching,0,Race Trials,Asian Man
61164,employing,1,Race Trials,Asian Man
61164,walking towards,0,Race Trials,Asian Man
61164,convincing,1,Race Trials,Asian Man
61164,introducing,0,Gender Trials,Asian Man
61164,looking at,1,Gender Trials,Asian Man
61164,join,0,Race Trials,Asian Man
61164,contacting,1,Gender Trials,Asian Man
61164,praising,0,Gender Trials,Asian Man
61164,convincing,0,Race Trials,Asian Man
61164,following,0,Gender Trials,Asian Man
61164,mention,1,Race Trials,Asian Man
61164,touching,1,Race Trials,Asian Man
61164,walking towards,1,Gender Trials,Asian Man
61164,introducing,1,Race Trials,Asian Man
61164,following,1,Gender Trials,Asian Man
61164,listening to,0,Race Trials,Asian Man
61164,contacting,0,Gender Trials,Asian Man
61164,mention,1,Race Trials,Asian Man
62484,contacting,0,Gender Trials,Asian Man
62484,employing,1,Race Trials,Asian Man
62484,join,0,Gender Trials,Asian Man
62484,following,0,Gender Trials,Asian Man
62484,promising,0,Gender Trials,Asian Man
62484,touching,1,Race Trials,Asian Man
62484,promising,0,Race Trials,Asian Man
62484,join,0,Gender Trials,Asian Man
62484,touching,0,Gender Trials,Asian Man
62484,join,0,Gender Trials,Asian Man
62484,looking at,1,Race Trials,Asian Man
62484,listening to,0,Race Trials,Asian Man
62484,contacting,0,Race Trials,Asian Man
62484,looking at,0,Race Trials,Asian Man
62484,praising,0,Gender Trials,Asian Man
62484,facing,1,Gender Trials,Asian Man
62484,approaching,0,Gender Trials,Asian Man
62484,listening to,1,Race Trials,Asian Man
62484,walking towards,1,Race Trials,Asian Man
62484,approaching,1,Race Trials,Asian Man
62484,convincing,0,Race Trials,Asian Man
62484,promising,0,Gender Trials,Asian Man
62484,join,1,Race Trials,Asian Man
62484,contacting,1,Gender Trials,Asian Man
62484,praising,0,Gender Trials,Asian Man
62484,walking towards,1,Race Trials,Asian Man
62484,convincing,1,Race Trials,Asian Man
62484,approaching,1,Gender Trials,Asian Man
62484,mention,1,Gender Trials,Asian Man
62484,accompanying,1,Race Trials,Asian Man
62484,accompanying,0,Gender Trials,Asian Man
62484,touching,1,Race Trials,Asian Man
62484,following,0,Gender Trials,Asian Man
62484,introducing,1,Race Trials,Asian Man
62484,employing,1,Race Trials,Asian Man
62484,introducing,0,Gender Trials,Asian Man
62484,facing,0,Gender Trials,Asian Man
62484,employing,0,Gender Trials,Asian Man
62484,touching,0,Gender Trials,Asian Man
62484,mention,0,Race Trials,Asian Man
62484,accompanying,0,Race Trials,Asian Man
62484,contacting,1,Gender Trials,Asian Man
62484,accompanying,0,Race Trials,Asian Man
62484,convincing,1,Race Trials,Asian Man
62484,approaching,1,Gender Trials,Asian Man
62484,looking at,1,Gender Trials,Asian Man
62484,facing,0,Race Trials,Asian Man
62484,praising,0,Gender Trials,Asian Man
62484,praising,0,Gender Trials,Asian Man
62484,listening to,1,Gender Trials,Asian Man
62484,looking at,1,Gender Trials,Asian Man
62877,accompanying,1,Gender Trials,Asian Man
62877,walking towards,0,Gender Trials,Asian Man
62877,employing,0,Race Trials,Asian Man
62877,looking at,1,Gender Trials,Asian Man
62877,following,0,Race Trials,Asian Man
62877,convincing,0,Race Trials,Asian Man
62877,accompanying,1,Gender Trials,Asian Man
62877,touching,1,Race Trials,Asian Man
62877,promising,1,Gender Trials,Asian Man
62877,facing,1,Gender Trials,Asian Man
62877,facing,1,Race Trials,Asian Man
62877,introducing,1,Race Trials,Asian Man
62877,facing,0,Race Trials,Asian Man
62877,contacting,0,Gender Trials,Asian Man
62877,introducing,1,Race Trials,Asian Man
62877,touching,0,Race Trials,Asian Man
62877,approaching,1,Gender Trials,Asian Man
62877,employing,1,Race Trials,Asian Man
62877,introducing,1,Race Trials,Asian Man
62877,employing,0,Gender Trials,Asian Man
62877,join,1,Gender Trials,Asian Man
62877,join,0,Gender Trials,Asian Man
62877,approaching,1,Race Trials,Asian Man
62877,looking at,0,Gender Trials,Asian Man
62877,promising,1,Race Trials,Asian Man
62877,contacting,1,Race Trials,Asian Man
62877,mention,1,Gender Trials,Asian Man
62877,praising,0,Race Trials,Asian Man
62877,mention,0,Race Trials,Asian Man
62877,following,0,Race Trials,Asian Man
62877,listening to,0,Race Trials,Asian Man
62877,touching,1,Gender Trials,Asian Man
62877,touching,0,Gender Trials,Asian Man
65703,walking towards,1,Gender Trials,Asian Woman
65703,accompanying,0,Race Trials,Asian Woman
65703,accompanying,1,Race Trials,Asian Woman
65703,following,0,Gender Trials,Asian Woman
65703,promising,0,Gender Trials,Asian Woman
65703,facing,1,Gender Trials,Asian Woman
65703,join,1,Race Trials,Asian Woman
65703,employing,1,Gender Trials,Asian Woman
65703,following,0,Gender Trials,Asian Woman
65703,mention,1,Race Trials,Asian Woman
65703,facing,0,Gender Trials,Asian Woman
65703,join,0,Race Trials,Asian Woman
65703,following,0,Race Trials,Asian Woman
65703,touching,0,Race Trials,Asian Woman
65703,walking towards,0,Race Trials,Asian Woman
65703,join,0,Gender Trials,Asian Woman
65703,approaching,0,Race Trials,Asian Woman
65703,introducing,1,Race Trials,Asian Woman
65703,touching,0,Gender Trials,Asian Woman
65703,introducing,1,Race Trials,Asian Woman
65703,contacting,1,Gender Trials,Asian Woman
65703,promising,0,Gender Trials,Asian Woman
65703,mention,0,Gender Trials,Asian Woman
65703,looking at,0,Race Trials,Asian Woman
65703,introducing,0,Gender Trials,Asian Woman
65703,praising,1,Gender Trials,Asian Woman
65703,approaching,0,Gender Trials,Asian Woman
65703,accompanying,1,Gender Trials,Asian Woman
65703,praising,0,Gender Trials,Asian Woman
65703,contacting,0,Race Trials,Asian Woman
65703,looking at,0,Race Trials,Asian Woman
65703,facing,0,Race Trials,Asian Woman
65703,touching,0,Race Trials,Asian Woman
65703,listening to,1,Race Trials,Asian Woman
65703,promising,1,Race Trials,Asian Woman
65703,employing,0,Race Trials,Asian Woman
65703,listening to,0,Race Trials,Asian Woman
65703,following,0,Race Trials,Asian Woman
65703,convincing,0,Race Trials,Asian Woman
65703,convincing,1,Gender Trials,Asian Woman
65703,accompanying,1,Race Trials,Asian Woman
65703,employing,0,Gender Trials,Asian Woman
65703,looking at,1,Race Trials,Asian Woman
65703,mention,1,Gender Trials,Asian Woman
65703,listening to,0,Race Trials,Asian Woman
65703,walking towards,0,Race Trials,Asian Woman
65703,touching,1,Race Trials,Asian Woman
65703,convincing,0,Gender Trials,Asian Woman
65703,contacting,1,Gender Trials,Asian Woman
65703,approaching,1,Gender Trials,Asian Woman
65703,praising,1,Gender Trials,Asian Woman
65927,mention,0,Race Trials,Asian Woman
65927,listening to,1,Race Trials,Asian Woman
65927,join,1,Gender Trials,Asian Woman
65927,convincing,1,Race Trials,Asian Woman
65927,promising,0,Gender Trials,Asian Woman
65927,walking towards,1,Race Trials,Asian Woman
65927,facing,0,Gender Trials,Asian Woman
65927,touching,0,Gender Trials,Asian Woman
65927,promising,0,Gender Trials,Asian Woman
65927,praising,0,Race Trials,Asian Woman
65927,introducing,1,Gender Trials,Asian Woman
65927,approaching,1,Race Trials,Asian Woman
65927,contacting,1,Race Trials,Asian Woman
65927,following,1,Gender Trials,Asian Woman
65927,join,1,Race Trials,Asian Woman
65927,following,1,Gender Trials,Asian Woman
65927,introducing,1,Gender Trials,Asian Woman
65927,introducing,0,Gender Trials,Asian Woman
65927,praising,0,Race Trials,Asian Woman
65927,convincing,1,Gender Trials,Asian Woman
65927,approaching,1,Race Trials,Asian Woman
65927,mention,1,Gender Trials,Asian Woman
65927,join,0,Race Trials,Asian Woman
65927,join,0,Race Trials,Asian Woman
65927,accompanying,0,Gender Trials,Asian Woman
65927,looking at,0,Gender Trials,Asian Woman
65927,employing,0,Gender Trials,Asian Woman
65927,walking towards,1,Gender Trials,Asian Woman
65927,facing,0,Race Trials,Asian Woman
65927,praising,1,Gender Trials,Asian Woman
65927,employing,1,Gender Trials,Asian Woman
65927,following,1,Race Trials,Asian Woman
65927,looking at,1,Gender Trials,Asian Woman
65927,contacting,1,Race Trials,Asian Woman
65927,following,0,Gender Trials,Asian Woman
65927,listening to,0,Race Trials,Asian Woman
65927,contacting,1,Race Trials,Asian Woman
65927,walking towards,1,Gender Trials,Asian Woman
65927,accompanying,0,Gender Trials,Asian Woman
65927,praising,1,Race Trials,Asian Woman
65927,approaching,0,Race Trials,Asian Woman
65927,looking at,1,Race Trials,Asian Woman
65927,employing,1,Gender Trials,Asian Woman
65927,mention,1,Gender Trials,Asian Woman
65927,mention,0,Gender Trials,Asian Woman
65927,facing,1,Gender Trials,Asian Woman
65927,convincing,0,Race Trials,Asian Woman
65927,touching,0,Gender Trials,Asian Woman
65927,facing,1,Race Trials,Asian Woman
65927,touching,1,Race Trials,Asian Woman
66290,listening to,0,Race Trials,Asian Man
66290,promising,1,Gender Trials,Asian Man
66290,join,1,Race Trials,Asian Man
66290,approaching,1,Race Trials,Asian Man
66290,facing,1,Gender Trials,Asian Man
66290,following,1,Race Trials,Asian Man
66290,contacting,1,Gender Trials,Asian Man
66290,convincing,0,Race Trials,Asian Man
66290,facing,1,Race Trials,Asian Man
66290,praising,1,Race Trials,Asian Man
66290,looking at,0,Race Trials,Asian Man
66290,promising,0,Race Trials,Asian Man
66290,looking at,0,Gender Trials,Asian Man
66290,mention,0,Gender Trials,Asian Man
66290,convincing,0,Race Trials,Asian Man
66290,contacting,0,Gender Trials,Asian Man
66290,following,1,Race Trials,Asian Man
66290,approaching,1,Gender Trials,Asian Man
66290,mention,0,Race Trials,Asian Man
66290,promising,1,Gender Trials,Asian Man
66290,walking towards,0,Gender Trials,Asian Man
66290,touching,0,Gender Trials,Asian Man
66290,mention,1,Gender Trials,Asian Man
66290,praising,0,Race Trials,Asian Man
66290,looking at,1,Gender Trials,Asian Man
66290,introducing,1,Race Trials,Asian Man
66290,convincing,1,Gender Trials,Asian Man
66290,praising,0,Gender Trials,Asian Man
66290,employing,1,Race Trials,Asian Man
66290,facing,1,Race Trials,Asian Man
66290,join,1,Gender Trials,Asian Man
66290,walking towards,0,Gender Trials,Asian Man
66290,listening to,0,Race Trials,Asian Man
66290,listening to,1,Gender Trials,Asian Man
66290,introducing,1,Gender Trials,Asian Man
66290,touching,1,Race Trials,Asian Man
66290,walking towards,1,Gender Trials,Asian Man
66290,following,1,Gender Trials,Asian Man
66290,contacting,1,Race Trials,Asian Man
66290,convincing,1,Gender Trials,Asian Man
66290,accompanying,0,Race Trials,Asian Man
66290,touching,1,Race Trials,Asian Man
66290,following,0,Gender Trials,Asian Man
66290,employing,0,Gender Trials,Asian Man
66290,praising,1,Race Trials,Asian Man
66290,promising,1,Race Trials,Asian Man
66290,listening to,1,Race Trials,Asian Man
66290,walking towards,1,Race Trials,Asian Man
66290,join,0,Gender Trials,Asian Man
66290,accompanying,1,Gender Trials,Asian Man
67288,approaching,1,Gender Trials,Asian Man
67288,approaching,0,Race Trials,Asian Man
67288,introducing,1,Race Trials,Asian Man
67288,following,1,Gender Trials,Asian Man
67288,mention,1,Gender Trials,Asian Man
67288,join,1,Gender Trials,Asian Man
67288,looking at,1,Race Trials,Asian Man
67288,convincing,0,Gender Trials,Asian Man
67288,approaching,1,Gender Trials,Asian Man
67288,employing,1,Gender Trials,Asian Man
67288,introducing,1,Gender Trials,Asian Man
67288,contacting,1,Gender Trials,Asian Man
67288,convincing,1,Race Trials,Asian Man
67288,employing,1,Race Trials,Asian Man
67288,join,0,Race Trials,Asian Man
67288,listening to,0,Race Trials,Asian Man
67288,promising,0,Gender Trials,Asian Man
67288,touching,1,Gender Trials,Asian Man
67288,convincing,1,Race Trials,Asian Man
67288,touching,0,Race Trials,Asian Man
67288,praising,0,Gender Trials,Asian Man
67288,walking towards,0,Race Trials,Asian Man
67288,touching,0,Race Trials,Asian Man
67288,accompanying,0,Gender Trials,Asian Man
67288,facing,1,Gender Trials,Asian Man
67288,listening to,1,Gender Trials,Asian Man
67288,listening to,1,Race Trials,Asian Man
67288,contacting,1,Gender Trials,Asian Man
67288,looking at,1,Race Trials,Asian Man
67288,mention,0,Race Trials,Asian Man
67288,mention,0,Race Trials,Asian Man
67288,accompanying,0,Race Trials,Asian Man
67288,following,0,Race Trials,Asian Man
67288,approaching,0,Race Trials,Asian Man
67288,walking towards,0,Gender Trials,Asian Man
67288,accompanying,0,Gender Trials,Asian Man
67288,convincing,0,Race Trials,Asian Man
67288,listening to,1,Gender Trials,Asian Man
67288,introducing,1,Gender Trials,Asian Man
67288,join,0,Race Trials,Asian Man
67288,looking at,0,Race Trials,Asian Man
67288,promising,0,Gender Trials,Asian Man
67288,touching,0,Race Trials,Asian Man
67288,employing,1,Race Trials,Asian Man
67288,introducing,0,Gender Trials,Asian Man
67288,looking at,0,Race Trials,Asian Man
67288,praising,1,Race Trials,Asian Man
69513,approaching,0,Gender Trials,Asian Woman
69513,employing,1,Gender Trials,Asian Woman
69513,facing,1,Race Trials,Asian Woman
69513,looking at,1,Race Trials,Asian Woman
69513,approaching,1,Race Trials,Asian Woman
69513,walking towards,1,Race Trials,Asian Woman
69513,praising,0,Race Trials,Asian Woman
69513,listening to,1,Race Trials,Asian Woman
69513,promising,1,Gender Trials,Asian Woman
69513,employing,0,Gender Trials,Asian Woman
69513,approaching,0,Race Trials,Asian Woman
69513,contacting,0,Race Trials,Asian Woman
69513,following,1,Race Trials,Asian Woman
69513,promising,0,Race Trials,Asian Woman
69513,listening to,1,Race Trials,Asian Woman
69513,accompanying,1,Race Trials,Asian Woman
69513,touching,0,Gender Trials,Asian Woman
69513,accompanying,1,Race Trials,Asian Woman
69513,praising,0,Gender Trials,Asian Woman
69513,listening to,1,Gender Trials,Asian Woman
69513,introducing,1,Gender Trials,Asian Woman
69513,praising,1,Gender Trials,Asian Woman
69513,touching,0,Gender Trials,Asian Woman
69513,convincing,0,Gender Trials,Asian Woman
